gene_id	length	effective_length	TPM_average	COUNT_Tsirt_JLS178	COUNT_Tsirt_JLS181	COUNT_Tsirt_JLS187	COUNT_Tsirt_JLS202	COUNT_Tsirt_JLS216	COUNT_Tsirt_JLS223	COUNT_Tsirt_JLS224	COUNT_Tsirt_JLS228	COUNT_Tsirt_JLS242	COUNT_Tsirt_JLS247	COUNT_Tsirt_JLS248	COUNT_Tsirt_JLS249	COUNT_Tsirt_JLS253	COUNT_Tsirt_JLS254	COUNT_Tsirt_JLS255	COUNT_Tsirt_JLS256	COUNT_Tsirt_JLS257	COUNT_Tsirt_JLS260	COUNT_Tsirt_JLS269	TPM_Tsirt_JLS178	TPM_Tsirt_JLS181	TPM_Tsirt_JLS187	TPM_Tsirt_JLS202	TPM_Tsirt_JLS216	TPM_Tsirt_JLS223	TPM_Tsirt_JLS224	TPM_Tsirt_JLS228	TPM_Tsirt_JLS242	TPM_Tsirt_JLS247	TPM_Tsirt_JLS248	TPM_Tsirt_JLS249	TPM_Tsirt_JLS253	TPM_Tsirt_JLS254	TPM_Tsirt_JLS255	TPM_Tsirt_JLS256	TPM_Tsirt_JLS257	TPM_Tsirt_JLS260	TPM_Tsirt_JLS269	TPM10K_Tsirt_JLS178	TPM10K_Tsirt_JLS181	TPM10K_Tsirt_JLS187	TPM10K_Tsirt_JLS202	TPM10K_Tsirt_JLS216	TPM10K_Tsirt_JLS223	TPM10K_Tsirt_JLS224	TPM10K_Tsirt_JLS228	TPM10K_Tsirt_JLS242	TPM10K_Tsirt_JLS247	TPM10K_Tsirt_JLS248	TPM10K_Tsirt_JLS249	TPM10K_Tsirt_JLS253	TPM10K_Tsirt_JLS254	TPM10K_Tsirt_JLS255	TPM10K_Tsirt_JLS256	TPM10K_Tsirt_JLS257	TPM10K_Tsirt_JLS260	TPM10K_Tsirt_JLS269	TPM10K_average
trinityContig3943||sp|A0A5G2QD80.1|	1215	1056.35	20.50526315789474	642.65	0	145.41	169.45	27.35	68.25	94.64	0.01	71.64	68.38	95.87	0	207.81	26.48	45.3	21.08	46.78	193.28	0	113.61	0	27.12	31.89	7.29	13.77	25.81	0.01	12.6	15.78	23.14	0	47.99	7.87	10.98	2.9	7.72	41.12	0	30.845115000000003	0	7.36308	8.658135000000001	1.9792349999999999	3.7385549999999994	7.007414999999999	0.0027150000000000004	3.4209	4.284269999999999	6.28251	0	13.029285	2.136705	2.98107	0.78735	2.09598	11.164079999999998	0	5.567178947368421
trinityContig39455||sp|P51965.1|	582	423.35	22.042105263157893	26	13	22	51	42	34	26	20	101	53	54	66	37	9	15	78	25	43	16	11.47	41.47	10.29	23.67	27.33	16.89	17.1	21.13	44.27	29.94	32.15	38.11	20.72	6.55	8.86	26.47	10.31	22.68	9.39	3.1141050000000003	11.259105	2.793735	6.426405	7.420095	4.585635	4.642650000000001	5.736795	12.019305000000001	8.12871	8.728725	10.346865	5.62548	1.778325	2.40549	7.186605	2.7991650000000003	6.15762	2.549385	5.984431578947368
trinityContig39459||sp|F1SRI0.2|	423	264.35	20.53684210526316	25	1	13	20	29	31	29	11	25	21	20	29	25	31	25	35	19	47	9	17.66	5.02	9.79	14.7	29.59	24.35	29.54	18.49	17.52	18.64	18.85	26.49	21.8	35.47	23.11	18.81	12.58	39.45	8.34	4.79469	1.36293	2.657985	3.99105	8.033685	6.611025	8.020109999999999	5.020035	4.756679999999999	5.06076	5.117775000000001	7.192034999999999	5.9187	9.630105	6.274365	5.106914999999999	3.4154699999999996	10.710675000000002	2.26431	5.575752631578947
trinityContig3948||sp|P61282.1|	237	80.25	127.4478947368421	77	8	87	62	25	52	16	21	37	43	57	42	37	36	21	62	92	89	36	179.19	120.25	222.61	140.93	74.98	125.52	45.34	112.17	84.74	113.73	166.21	118.18	91.78	122.95	56.67	103.19	203.94	237.3	101.83	48.650085	32.647875	60.438615000000006	38.262495	20.35707	34.07868	12.30981	30.454155	23.006909999999998	30.877695000000003	45.126015	32.08587	24.91827	33.380925	15.385905000000001	28.016084999999997	55.36971	64.42695	27.646845000000003	34.60210342105263
trinityContig39484||sp|Q2EN81.1|	639	480.35	219.2957894736842	442	62	320	454	280	532	493	215	598	350	413	398	479	471	384	607	374	1177	357	171.84	174.95	131.81	186.15	161.23	233.56	287.63	200.48	231.06	174.9	217.21	203.04	237.73	303.26	200.86	181.93	135.89	547.87	185.22	46.654560000000004	47.49892499999999	35.786415000000005	50.539725	43.773945	63.41154	78.091545	54.430319999999995	62.73279	47.48535	58.972515	55.12536	64.543695	82.33509000000001	54.53349	49.393995000000004	36.894135	148.746705	50.28723	59.53880684210526
trinityContig395||sp|Q5PPM0.1|	996	837.35	84.75052631578947	346.43	32.41	545.68	7.38	145.72	802.94	68.14	117.49	926.03	296.73	169	1026.51	7.92	101.19	7.11	398.5	1103.8	27.87	54.88	77.26	53.06	128.52	1.75	48.79	203.87	23.3	63.12	205.45	86.09	51.36	302.74	2.3	37.82	2.16	69	229.72	7.47	16.48	20.976090000000003	14.40579	34.89318000000001	0.475125	13.246485	55.350705000000005	6.32595	17.137079999999997	55.779675	23.373435	13.944239999999999	82.19391	0.62445	10.268130000000001	0.5864400000000001	18.7335	62.36898000000001	2.028105	4.4743200000000005	23.009767894736843
trinityContig3951||sp|Q9HCN4.1|	1128	969.35	15.642105263157895	70	8	59	120	51	74	34	42	71	64	42	74	46	24	64	105	75	158	52	13.49	11.34	12	24.59	14.79	16.25	10.08	19.51	13.61	16.07	11.04	18.88	11.56	7.77	16.88	15.73	13.48	36.62	13.51	3.6625349999999997	3.07881	3.258	6.676185	4.015485	4.411875	2.73672	5.296965	3.695115	4.363005	2.99736	5.12592	3.1385400000000003	2.109555	4.58292	4.270695000000001	3.6598200000000003	9.942329999999998	3.667965	4.2468315789473685
trinityContig39535||sp|Q8BUB4.2|	1206	1047.35	28.222105263157893	199	32	156	193	108	29	76	96	166	150	197	146	104	9	50	144	253	65	140	35.48	42.02	29.35	36.63	29.01	5.9	20.9	41.28	29.45	34.91	47.96	34.5	24.22	2.7	12.22	19.97	42.08	13.95	33.69	9.632819999999999	11.408430000000001	7.968525	9.945045	7.876215000000001	1.6018500000000002	5.67435	11.20752	7.995675	9.478064999999999	13.02114	9.36675	6.57573	0.7330500000000001	3.3177300000000005	5.421855	11.424719999999999	3.787425	9.146835	7.6623015789473685
trinityContig39565||sp|Q3MHR3.1|	270	111.55	132.92105263157896	119	6	112	83	64	22	36	41	81	86	175	67	84	9	34	89	88	61	30	199.22	67.02	203.74	138.85	143.85	39.15	77.71	159.43	133.8	169.51	375.2	138.92	157.89	22.88	68.83	108.93	139.28	118.58	62.71	54.08823	18.19593	55.31541	37.697775	39.055275	10.629225	21.098264999999998	43.285245	36.3267	46.021964999999994	101.8668	37.71678	42.867135	6.21192	18.687344999999997	29.574495000000002	37.81452	32.19447	17.025765	36.08806578947368
trinityContig39566||sp|Q5E953.1|	495	336.35	158.80263157894737	594.58	16.25	0	137.81	96.13	306.56	252.66	62.53	662.66	558.73	15.73	262.15	176.32	134.77	409.13	0	630.03	103.94	110.76	330.13	64.73	0	80.12	78	190.65	206.11	82.91	365.32	394.02	11.73	189.52	122.78	122.48	301.2	0	327.39	68.82	81.34	89.63029499999999	17.574195	0	21.752580000000002	21.177	51.761475	55.958865	22.510065	99.18437999999999	106.97643000000001	3.184695	51.45468	33.33477	33.25332	81.7758	0	88.886385	18.68463	22.08381	43.11491447368421
trinityContig39571||sp|Q9D650.1|	876	717.35	85.66421052631578	847	58.69	1198.74	195.54	86.83	0	96.25	162.03	152.23	0	98.89	307.39	233.6	20.84	221.81	108.39	1282.21	92.49	83	220.5	111.88	329.81	53.99	33.83	0	38.23	101.5	39.42	0	35.03	105.64	78.72	9.07	78.58	21.87	311.6	28.92	29.03	59.86575	30.375420000000002	89.543415	14.658285000000001	9.184845	0	10.379445	27.55725	10.70253	0	9.510645	28.681259999999998	21.37248	2.4625049999999997	21.33447	5.937705	84.59940000000002	7.851780000000001	7.881645	23.257833157894737
trinityContig39572||sp|P63243.3|	954	795.35	1776.9468421052632	7316	953	11012	9825	7093	5314	3369	3073	7684	5658	5666	5369	6412	2730	5121	7710	10654	4424	5384	1717.81	1641.51	2731.22	2449.39	2497.75	1419.66	1211.06	1737.48	1794.71	1726.67	1812.04	1666.13	1954.19	1073.34	1640.05	1404.85	2334.67	1248.37	1701.09	466.38541499999997	445.66996500000005	741.5262299999999	665.009385	678.139125	385.43769000000003	328.80279	471.72582	487.26376500000003	468.790905	491.96885999999995	452.35429500000004	530.562585	291.41180999999995	445.273575	381.416775	633.862905	338.932455	461.84593499999994	482.44106763157896
trinityContig39581||sp|B5FXU9.1|	468	309.35	16.75	11	4	25	39	14	10	15	15	50	24	37	27	18	10	12	57	17	25	17	6.64	17.27	16.06	24.6	12.3	6.75	13.22	21.6	29.96	18.34	29.93	21.18	13.56	9.85	9.57	26.29	9.61	17.98	13.54	1.80276	4.6888049999999994	4.360289999999999	6.6789	3.33945	1.832625	3.58923	5.864400000000001	8.13414	4.97931	8.125995	5.750369999999999	3.68154	2.674275	2.598255	7.137734999999999	2.6091149999999996	4.881570000000001	3.67611	4.547625
trinityContig39586||sp|Q9I8K7.1|	612	453.35	67.58105263157894	318.16	44	126.44	126.4	165.96	97.23	31.06	73.46	260.03	170.51	100.39	96.57	67.1	4.83	12.58	358.23	337.61	70.22	82.57	131.06	131.34	55.21	54.86	101.07	45.18	19.15	72.53	106.44	90.13	55.88	52.14	35.2	3.29	6.96	113.65	130	34.62	45.33	35.58279	35.65881	14.989514999999999	14.89449	27.440504999999998	12.26637	5.199224999999999	19.691895000000002	28.898459999999996	24.470294999999997	15.171420000000001	14.15601	9.5568	0.893235	1.8896400000000002	30.855975	35.295	9.399329999999999	12.307095	18.348255789473683
trinityContig39587||sp|O60830.1|	519	360.35	88.1678947368421	740.81	0	219.18	81.93	109	13.38	88.15	32.35	103.76	294.51	263.07	97.88	180.32	0	65.46	251.31	1.02	90.01	162.91	383.92	0	120.65	44.53	82.81	7.78	67.43	40.08	53.4	194.37	183.38	66.16	117.66	0	45.12	99.85	0.49	55.68	111.88	104.23428	0	32.756475	12.089895	22.482915	2.11227	18.307245	10.88172	14.4981	52.771455	49.78767	17.96244	31.944689999999998	0	12.250079999999999	27.109275	0.133035	15.117120000000002	30.375420000000002	23.937583421052633
trinityContig39590||sp|P02607.3|	456	297.35	132.07736842105263	429.52	39.75	205.48	240.53	101.6	194.69	139.21	58.61	108.51	57.81	164.74	202.84	242.64	174.66	124	127.18	360.65	101.28	102.89	269.76	178.25	137.37	157.68	92.72	136.47	127.28	87.75	67.64	45.88	138.5	165.32	189.67	178.64	102.61	60.95	212.13	75.71	85.14	73.23984	48.394875	37.295955	42.81012	25.173479999999998	37.051605	34.55652	23.824125	18.36426	12.456420000000001	37.60275	44.88438	51.495405	48.50076	27.858615000000004	16.547925	57.593295	20.555265	23.11551	35.85900552631579
trinityContig39591||sp|P02607.3|	456	297.35	415.94	608.48	66.25	430.52	681.47	406.4	718.31	556.79	278.39	694.49	601.19	479.26	419.16	679.36	343.34	620	847.82	473.35	877.72	360.11	382.15	297.08	287.81	446.76	370.88	503.53	509.12	416.8	432.9	477.1	402.92	341.62	531.06	351.15	513.06	406.35	278.41	656.19	297.97	103.75372499999999	80.65722	78.140415	121.29534	100.69391999999999	136.708395	138.22608	113.1612	117.53235	129.53265	109.39278	92.74983	144.18278999999998	95.33722499999999	139.29578999999998	110.324025	75.58831500000001	178.155585	80.89885500000001	112.92770999999999
trinityContig39592||sp|P08267.2|	549	390.35	559.0436842105263	837	88	504	2217	412	1554	234	609	728	374	438	413	869	1722	466	731	568	3911	797	400.44	303.68	255.91	1114.3	289.84	835.86	166.08	697.21	345.97	228.51	282.35	258.19	525.68	1355.75	297.6	268.58	254.15	2235.35	506.38	108.71946000000001	82.44912000000001	69.47956500000001	302.53245	78.69156	226.93599	45.090720000000005	189.292515	93.93085500000001	62.040465000000005	76.65802500000001	70.098585	142.72212	368.086125	80.79840000000002	72.91946999999999	69.001725	606.897525	137.48217	151.7803602631579
trinityContig39600||sp|P02314.3|	273	114.49	303.23526315789474	207	26	141	298	118	158	102	92	155	137	144	145	135	55	139	189	229	394	104	337.65	283.66	249.7	486.55	259.2	274.43	215.47	348.9	249.53	263.79	301.31	293.45	248.2	136.59	275.06	225.76	352.99	746.97	212.26	91.67197499999999	77.01369	67.79355	132.098325	70.3728	74.507745	58.500105000000005	94.72634999999998	67.747395	71.61898500000001	81.805665	79.671675	67.3863	37.084185000000005	74.67879	61.29384	95.83678499999999	202.802355	57.62859	82.32837394736842
trinityContig39601||sp|Q92506.2|	756	597.35	53.2278947368421	677.47	21	429.06	133.71	33.3	70.28	237.46	59.7	219.25	80.92	81.94	1.05	0	30.44	21.24	169.58	315.85	95.54	90.24	211.8	47.9	141.9	44.23	15.51	24.9	112.5	44.85	68.15	32.69	34.77	0.43	0	15.85	9	41	92.22	35.83	37.8	57.5037	13.00485	38.52585	12.008445	4.210965	6.76035	30.54375	12.176775	18.502725	8.875335	9.440055000000001	0.116745	0	4.303275	2.4435	11.1315	25.03773	9.727845	10.262699999999999	14.451373421052631
trinityContig39608||sp|Q0P570.1|	1221	1062.35	5.671578947368421	0	13.9	46.91	35.76	10.07	22.43	12.17	14.24	9.71	31.21	13.95	2.18	0	1.63	33.07	31.25	100.24	4.99	63	0	17.99	8.7	6.69	2.67	4.5	3.3	6.03	1.7	7.16	3.35	0.51	0	0.48	7.97	4.27	16.44	1.05	14.95	0	4.884285	2.3620499999999995	1.8163350000000003	0.724905	1.22175	0.89595	1.637145	0.46155	1.9439400000000002	0.909525	0.138465	0	0.13032	2.163855	1.159305	4.46346	0.285075	4.058925	1.5398336842105265
trinityContig39620||sp|P19181.1|	343	184.35	45.14947368421053	41.17	8	8	65.57	7.08	35.35	100.31	12	106.49	52.52	7.01	33.99	1	0	5.07	41.69	121.2	15.26	49.72	41.71	56.39	8.69	68.21	10.11	39.24	141.16	28.7	106.83	65.45	9.34	43.91	1.21	0	6.54	31.72	115.37	18.23	65.03	11.324265	15.309885000000001	2.3593349999999997	18.519015	2.744865	10.65366	38.32494	7.79205	29.004345	17.769675	2.5358099999999997	11.921565	0.328515	0	1.77561	8.61198	31.322955	4.949445000000001	17.655645	12.258082105263158
trinityContig39645||sp|Q9ERS2.3|	441	282.35	171.49947368421053	286.71	19.76	132.84	273.81	168.16	298.8	252.45	48.92	328.77	130.85	107.02	205.96	232.2	349	241.25	200.93	203.14	352.75	134.53	189.64	93.09	93.58	188.77	161.19	220.23	242.09	77.07	215.78	109.1	94.62	176.51	190.49	375.03	209.64	101.27	125.87	277.5	117.02	51.48726	25.273935	25.406969999999998	51.25105500000001	43.763085	59.792444999999994	65.727435	20.924505	58.58427	29.62065	25.689330000000002	47.922464999999995	51.718035	101.820645	56.91726	27.494805	34.173705	75.34125	31.77093	46.56210710526316
trinityContig39649||sp|Q0P4F7.1|	1809	1650.35	139.2536842105263	1240	51	1505	841	946	457	747	740	1203	1184	2750	870	1039	186	359	1283	2182	527	632	140.31	42.7	179.47	101.58	162.15	59.19	131.51	202.27	135.51	175.69	426.15	130.86	154.66	35.55	56.02	113.26	230.19	71.88	96.87	38.094165000000004	11.593050000000002	48.726105	27.57897	44.023725	16.070085	35.704964999999994	54.916305	36.790965	47.699835	115.699725	35.528490000000005	41.99019	9.651824999999999	15.209430000000001	30.750090000000004	62.496584999999996	19.51542	26.300205	37.807375263157894
trinityContig39650||sp|Q96A49.1|	1044	885.35	41.496315789473684	255	26	177	207	108	114	113	84	191	131	254	133	148	76	99	154	216	338	112	53.79	40.3	39.42	46.41	34.23	27.39	36.61	42.69	40.08	35.98	73.05	37.12	40.63	26.89	28.54	25.23	42.51	85.73	31.83	14.603985	10.941449999999998	10.70253	12.600315	9.293445	7.4363850000000005	9.939615	11.590335	10.88172	9.76857	19.833075	10.078079999999998	11.031045	7.300635000000001	7.748609999999999	6.849945	11.541464999999999	23.275695000000002	8.641845	11.266249736842106
trinityContig39653||sp|Q9CY58.2|	1356	1197.35	50.34473684210526	426.17	32.1	436.11	319.95	256.64	170.8	125.15	170.69	208.48	378.34	251.39	367.44	230.73	66.03	178.94	311.73	486.35	317.64	155.51	66.47	36.93	71.74	53.17	60.42	30.43	30.2	64.24	32.36	77.14	53.59	76.02	47.12	17.34	38.34	37.86	70.75	59.65	32.78	18.046605	10.026494999999999	19.47741	14.435655000000002	16.404030000000002	8.261745	8.1993	17.441159999999996	8.785739999999999	20.94351	14.549685	20.639429999999997	12.793079999999998	4.70781	10.409310000000001	10.27899	19.208625	16.194975	8.89977	13.668596052631578
trinityContig39655||sp|Q9CY58.2|	1332	1173.35	71.48684210526315	536.83	79.9	778.89	520.05	301.36	178.2	416.85	185.31	324.52	416.66	408.61	383.56	273.27	47.97	133.06	417.27	810.65	266.36	240.49	85.44	93.79	130.76	88.17	72.38	32.39	102.59	71.16	51.4	86.67	88.88	80.97	56.92	12.85	29.08	51.71	120.33	51.04	51.72	23.19696	25.463985	35.50134	23.938155000000002	19.651169999999997	8.793885000000001	27.853185000000003	19.31994	13.9551	23.530905	24.13092	21.983355	15.453780000000002	3.488775	7.89522	14.039264999999999	32.669595	13.85736	14.041979999999999	19.408677631578946
trinityContig39657||sp|Q3ZC75.1|	450	291.35	328.04526315789474	803	62	500	537	326	511	471	155	460	484	320	323	410	267	286	675	431	652	273	514.71	283.5	341.23	359.1	303.32	365.36	438.83	236.76	292.62	391.65	274.42	268.51	326.66	278.45	241.28	330	258.75	497.32	230.39	139.74376500000002	76.97025	92.643945	97.49565000000001	82.35137999999999	99.19524	119.14234499999999	64.28034	79.44633	106.332975	74.50503	72.900465	88.68819	75.599175	65.50752	89.595	70.250625	135.02238	62.550885	89.06428894736842
trinityContig39681||sp|Q0VGL1.1|	309	150.35	414.54052631578946	578	49	533	321	117	172	463	104	180	283	384	156	207	129	280	282	676	172	194	717.95	417.18	713.29	405.51	201.38	231.58	777.72	303.19	221.13	425.7	621.79	244.54	300.73	250.2	435.16	260.55	790.64	250.59	307.44	194.92342500000004	113.26437	193.658235	110.09596499999999	54.67466999999999	62.87397000000001	211.15098000000003	82.316085	60.036795	115.57755	168.81598499999998	66.39260999999999	81.648195	67.9293	118.14594000000001	70.739325	214.65876	68.035185	83.46996	112.54775289473685
trinityContig39689||sp|Q08623.3|	705	546.35	76.02368421052631	217	14	214	167	253	215	171	78	307	187	123	193	117	152	189	310	177	155	167	74.17	34.84	77.43	60.33	128.57	83.18	88.25	64.02	104.32	82.43	56.99	86.75	51.31	86.33	87.28	81.85	56.52	63.51	76.37	20.137155000000003	9.459060000000001	21.022245	16.379595	34.906755	22.583370000000002	23.959875	17.381429999999998	28.322879999999998	22.379745	15.472785	23.552625	13.930665	23.438595	23.69652	22.222274999999996	15.345180000000001	17.242964999999998	20.734455	20.640430263157896
trinityContig39690||sp|Q9DBZ5.1|	657	498.35	535.4157894736842	1524	99	1200	1047	1082	1178	1105	657	1512	756	1169	1028	1438	758	957	2640	1672	1577	805	571.1	269.52	476.3	414.05	601.22	498.82	622.52	590.72	563.17	364.5	592.97	505.81	688.94	470.9	483.1	763.14	585.47	707.79	402.86	155.05365	73.17468	129.31545	112.414575	163.23123	135.42963	169.01418	160.38048	152.90065499999997	98.96175	160.991355	137.327415	187.04721	127.84935	131.16165	207.19251	158.955105	192.16498499999997	109.37649000000002	145.36538684210527
trinityContig39693||sp|Q6PC91.1|	489	330.35	1436.8668421052632	2766	161	2248	2216	1838	2505	852	988	3177	2918	2717	1836	2081	1538	2080	3782	2316	2344	1465	1563.65	652.63	1351.05	1311.17	1517.33	1585.38	706.75	1333.57	1783.16	2093.66	2061.71	1350.8	1473.89	1422.1	1557.75	1635.92	1225.46	1579.72	1094.77	424.530975	177.189045	366.810075	355.982655	411.95509499999997	430.43067	191.882625	362.064255	484.12794	568.42869	559.754265	366.7422	400.161135	386.1001499999999	422.929125	444.15227999999996	332.71238999999997	428.89398	297.230055	390.10934763157894
trinityContig39696||sp|P0CB84.1|	654	495.35	137.3321052631579	417	59	337	360	266	424	264	151	272	286	280	253	212	180	257	309	473	388	222	157.21	161.57	134.58	143.21	148.67	180.61	149.59	136.58	101.92	138.7	142.88	125.23	102.16	112.48	130.49	89.85	166.63	175.19	111.76	42.682515	43.866254999999995	36.538470000000004	38.881515	40.363904999999995	49.035615	40.613685000000004	37.08147	27.67128	37.65704999999999	38.791920000000005	33.999945000000004	27.736439999999998	30.538320000000002	35.428035	24.394274999999997	45.240045	47.564085	30.342840000000002	37.28566657894737
trinityContig39699||sp|O43760.1|	675	516.35	259.3805263157895	1096	120	1012	632	488	288	204	366	790	857	669	660	551	81	273	631	944	586	555	396.39	315.59	387.58	241.36	261.98	117.78	111.11	317.71	284.01	399.17	327.71	313.61	255.14	48.61	133.16	176.14	319	253.92	268.26	107.61988499999998	85.68268499999999	105.22797	65.52924	71.12757	31.97727	30.166365000000003	86.258265	77.108715	108.374655	88.97326499999998	85.145115	69.27051	13.197614999999999	36.152939999999994	47.82201	86.6085	68.93928	72.83259	70.42181289473685
trinityContig39720||sp|P32876.1|	408	249.35	58.76105263157895	41	16	32	70	35	153	50	31	96	76	32	64	39	80	71	115	36	92	37	30.71	84.86	25.57	54.44	37.73	127.15	53.71	55.18	71.31	71.31	31.91	61.86	35.9	96.75	69.34	65.39	25.28	81.78	36.28	8.337765000000001	23.03949	6.942255	14.78046	10.243694999999999	34.521225	14.582265	14.981370000000002	19.360665	19.360665	8.663565	16.79499	9.74685	26.267625	18.82581	17.753385	6.863519999999999	22.20327	9.850019999999999	15.953625789473683
trinityContig39751||sp|Q5M995.1|	378	219.35	737.3315789473684	488.86	71	485.04	458	282	572	1226	304.2	1520	809	720	346.74	845	697	881	738.8	1204.71	1222	499	416.2	425.15	441.5	403.16	342.81	537.74	1478.47	613.9	1282.77	856.79	812.63	379.19	875.01	951.51	969.58	475.53	962.42	1231.78	553.16	112.9983	115.428225	119.86725	109.45794000000001	93.07291500000001	145.99641	401.404605	166.67385	348.27205499999997	232.61848500000002	220.62904500000002	102.950085	237.565215	258.334965	263.24097	129.106395	261.29703	334.42827	150.18294	200.18552368421052
trinityContig39752||sp|Q5M995.1|	366	207.35	184.01105263157893	1025.14	0	1246.96	0	0	0	0	323.8	0	0	0	559.26	0	0	0	0.2	41.29	0	0	923.31	0	1201.87	0	0	0	0	690.4	0	0	0	645.55	0	0	0	0.14	34.94	0	0	250.678665	0	326.307705	0	0	0	0	187.4436	0	0	0	175.26682499999998	0	0	0	0.03801	9.48621	0	0	49.959000789473684
trinityContig39758||sp|Q28GF8.1|	561	402.35	10.851052631578948	234.85	0	0	68.32	3.48	0	0	0	31.84	0	0	0	30.95	0	6.57	0	0	24.48	17.71	109.01	0	0	33.34	2.38	0	0	0	14.68	0	0	0	18.19	0	4.07	0	0	13.58	10.92	29.596215	0	0	9.051810000000001	0.64617	0	0	0	3.9856199999999995	0	0	0	4.938585000000001	0	1.105005	0	0	3.6869699999999996	2.9647799999999997	2.9460607894736843
trinityContig39799||sp|Q92966.1|	1146	987.35	12.959999999999999	79	3	77	63	54	34	76	32	58	70	86	45	48	28	31	70	63	84	34	14.94	4.18	15.37	12.68	15.38	7.33	22.14	14.59	10.92	17.27	22.2	11.27	11.84	8.9	8.03	10.29	11.12	19.12	8.67	4.05621	1.1348699999999998	4.172955	3.44262	4.17567	1.9900950000000002	6.01101	3.961185	2.9647799999999997	4.6888049999999994	6.0273	3.059805	3.2145599999999996	2.41635	2.1801449999999996	2.793735	3.0190799999999998	5.19108	2.353905	3.51864
trinityContig3980||sp|Q6P791.1|	483	324.35	24.060526315789474	57	1	82	59	24	26	13	25	30	42	46	47	31	4	19	22	63	41	28	32.82	4.13	50.2	35.54	20.16	16.75	10.97	34.36	17.15	30.67	35.54	35.2	22.34	3.76	14.48	9.69	33.95	28.14	21.3	8.910630000000001	1.121295	13.6293	9.649109999999999	5.47344	4.547625	2.978355	9.32874	4.656224999999999	8.326905	9.649109999999999	9.5568	6.06531	1.02084	3.9313200000000004	2.630835	9.217425000000002	7.64001	5.78295	6.532432894736842
trinityContig39800||sp|P11017.3|	1023	864.35	141.20315789473685	1254	92	908	529	426	673	293	211	530	612	618	532	497	113	232	623	1244	270	453	270.94	146.01	207.15	121.45	138.25	165.6	97.16	109.83	113.92	172.09	182.02	152.05	139.66	40.94	68.48	104.54	250.8	70.14	131.83	73.56021	39.641715	56.241225	32.973675	37.534875	44.9604	26.378939999999997	29.818845	30.92928	46.722435000000004	49.41843000000001	41.281575000000004	37.91768999999999	11.11521	18.59232	28.382610000000003	68.0922	19.04301	35.791845	38.33665736842105
trinityContig39801||sp|C0HL66.1|	411	252.35	118.46	108.29	28.7	269.84	178.2	22.39	101.67	161	100.16	148	132.74	84.58	130.84	112	25.9	72.4	152.47	279.58	182.41	136.62	80.14	150.5	213.03	137	23.87	83.53	171.08	176.2	108.64	123.16	83.38	125.01	101.97	30.97	69.92	85.7	193.96	160.26	132.42	21.758010000000002	40.86075	57.837644999999995	37.1955	6.480705	22.678395000000002	46.44822	47.8383	29.495759999999997	33.43794	22.63767	33.940215	27.684855	8.408355	18.98328	23.26755	52.660140000000006	43.51058999999999	35.95203	32.16189
trinityContig39830||sp|P61589.1|	582	423.35	116.78315789473685	281	35	213	416	178	228	180	114	300	193	264	274	175	71	120	325	253	282	141	123.96	111.65	99.65	193.1	115.81	113.28	118.36	120.45	131.49	109.02	157.18	158.21	98	51.68	70.89	110.28	104.35	148.75	82.77	33.655139999999996	30.312975	27.054975	52.42665	31.442415000000004	30.75552	32.13474	32.702175	35.699535000000004	29.59893	42.67437	42.954015000000005	26.607	14.031120000000001	19.246635	29.94102	28.331025	40.385625	22.472054999999997	31.706627368421053
trinityContig3984||sp|F7BK26.1|	360	201.35	144.03157894736842	410.26	52.42	0	347.34	0	383.62	181.62	0	0	253.66	0	301.67	362.11	0	0	0	1.57	0	0	380.51	340.22	0	332.01	0	391.46	236.41	0	0	291.13	0	358.16	405.34	0	0	0	1.36	0	0	103.308465	92.36973	0	90.140715	0	106.28138999999999	64.185315	0	0	79.041795	0	97.24044	110.04980999999998	0	0	0	0.36924	0	0	39.10457368421052
